ds,s,d
2021-07-29 10:35:00 UTC,152.25,12.25
2021-07-29 10:36:00 UTC,208.4,12.6
2021-07-29 10:37:00 UTC,210,12.75
2021-07-29 10:38:00 UTC,166.66666666666669,14
2021-07-29 10:39:00 UTC,162.75,7.75
2021-07-29 10:40:00 UTC,180.5,15.5
2021-07-29 10:41:00 UTC,191.25,12.5
2021-07-29 10:43:00 UTC,120,13
2021-07-29 10:44:00 UTC,137.66666666666669,20.666666666666668
2021-07-29 10:45:00 UTC,134.4,13.6
2021-07-29 10:46:00 UTC,234.09090909090909,10.818181818181817
2021-07-29 10:47:00 UTC,175.75,7.25
2021-07-29 10:48:00 UTC,195,16.5
2021-07-29 10:49:00 UTC,189.85714285714286,9
2021-07-29 10:50:00 UTC,182.66666666666669,13
2021-07-29 10:51:00 UTC,224.75,13.5
2021-07-29 10:52:00 UTC,150.25,11.25
2021-07-29 10:53:00 UTC,168.25,13.75
2021-07-29 10:54:00 UTC,224.5,10.5
2021-07-29 10:55:00 UTC,148.66666666666666,6.333333333333333
2021-07-29 10:56:00 UTC,180.2,6.4
2021-07-29 10:57:00 UTC,174,14
2021-07-29 10:58:00 UTC,182.2,10
2021-07-29 10:59:00 UTC,161.85714285714286,8.8571428571428577
2021-07-29 11:00:00 UTC,165.5,9
2021-07-29 11:01:00 UTC,202.66666666666666,10.833333333333334
2021-07-29 11:02:00 UTC,123.25,9.5
2021-07-29 11:03:00 UTC,222.5,9.25
2021-07-29 11:04:00 UTC,196,12.25
2021-07-29 11:05:00 UTC,217.4,14.6
2021-07-29 11:06:00 UTC,192.75,15.5
2021-07-29 11:07:00 UTC,185.16666666666666,14
2021-07-29 11:08:00 UTC,176,16.428571428571431
2021-07-29 11:09:00 UTC,183,15.25
2021-07-29 11:10:00 UTC,141,15
2021-07-29 11:11:00 UTC,106,8
2021-07-29 11:12:00 UTC,208.8,14
2021-07-29 11:13:00 UTC,233,17.5
2021-07-29 11:14:00 UTC,201.75,17
2021-07-29 11:15:00 UTC,163.2,12.6
2021-07-29 11:16:00 UTC,168.66666666666669,13.333333333333334
2021-07-29 11:17:00 UTC,160,14.666666666666666
2021-07-29 11:18:00 UTC,152,16.428571428571427
2021-07-29 11:19:00 UTC,100,14
2021-07-29 11:20:00 UTC,250.5,12
2021-07-29 11:21:00 UTC,204.33333333333331,10.666666666666666
2021-07-29 11:23:00 UTC,212.33333333333334,5.3333333333333339
2021-07-29 11:24:00 UTC,137,11.666666666666666
2021-07-29 11:25:00 UTC,179.5,7.5
2021-07-29 11:26:00 UTC,115.5,7.5
2021-07-29 11:27:00 UTC,225.66666666666669,8
2021-07-29 11:28:00 UTC,114,9
2021-07-29 11:29:00 UTC,183.25,7.9999999999999991
2021-07-29 11:30:00 UTC,194,12.2
2021-07-29 11:31:00 UTC,176.8,12.6
2021-07-29 11:32:00 UTC,217.66666666666666,13.333333333333332
2021-07-29 11:33:00 UTC,127,8
2021-07-29 11:34:00 UTC,174.33333333333334,9.3333333333333339
2021-07-29 11:35:00 UTC,161.5,6.75
2021-07-29 11:36:00 UTC,243.83333333333334,8.8333333333333339
2021-07-29 11:37:00 UTC,267.5,9
2021-07-29 11:38:00 UTC,139.16666666666669,5.1666666666666661
2021-07-29 11:39:00 UTC,178.55555555555554,10.222222222222223
2021-07-29 11:40:00 UTC,189.5,7.5
2021-07-29 11:41:00 UTC,195.4,9.6
2021-07-29 11:42:00 UTC,229.33333333333331,9.6666666666666661
2021-07-29 11:43:00 UTC,108,11.5
2021-07-29 11:44:00 UTC,241.25,11.5
2021-07-29 11:45:00 UTC,204.71428571428572,12
2021-07-29 11:46:00 UTC,193.5,10.5
2021-07-29 11:47:00 UTC,149,16.75
2021-07-29 11:48:00 UTC,208.81818181818181,15.272727272727273
2021-07-29 11:49:00 UTC,226.6,11.6
2021-07-29 11:50:00 UTC,183.75,12
2021-07-29 11:51:00 UTC,121.16666666666666,14.5
2021-07-29 11:52:00 UTC,145.71428571428572,12.428571428571427
2021-07-29 11:53:00 UTC,213.5,10
2021-07-29 11:54:00 UTC,128,9
2021-07-29 11:55:00 UTC,160.85714285714283,6.8571428571428568
2021-07-29 11:56:00 UTC,164,7.2
2021-07-29 11:57:00 UTC,192.33333333333334,9.5
2021-07-29 11:58:00 UTC,177.11111111111111,6.333333333333333
2021-07-29 11:59:00 UTC,160.4,12
2021-07-29 12:00:00 UTC,181,10.5
2021-07-29 12:01:00 UTC,244.33333333333334,11.333333333333334
2021-07-29 12:02:00 UTC,182,17.75
2021-07-29 12:03:00 UTC,145.4,10.6
2021-07-29 12:04:00 UTC,155.4,18.6
2021-07-29 12:05:00 UTC,204.33333333333334,19
2021-07-29 12:06:00 UTC,250,22
2021-07-29 12:07:00 UTC,132.2,19
2021-07-29 12:08:00 UTC,129.125,20.5
2021-07-29 12:09:00 UTC,186,22.2
2021-07-29 12:10:00 UTC,196.36363636363637,20.454545454545453
2021-07-29 12:11:00 UTC,83,15
2021-07-29 12:12:00 UTC,206,21
2021-07-29 12:13:00 UTC,150.71428571428572,19.428571428571427
2021-07-29 12:14:00 UTC,207.2,14.4
2021-07-29 12:15:00 UTC,216.60714285714289,15.500000000000002
2021-07-29 12:16:00 UTC,183.88888888888889,14.666666666666666
2021-07-29 12:17:00 UTC,175.41666666666666,17.083333333333332
2021-07-29 12:18:00 UTC,156.45454545454547,16
2021-07-29 12:19:00 UTC,135,17
2021-07-29 12:20:00 UTC,169.57142857142858,13
2021-07-29 12:21:00 UTC,87,9.3333333333333339
2021-07-29 12:22:00 UTC,140.2,8.6
2021-07-29 12:23:00 UTC,173.66666666666669,12
2021-07-29 12:24:00 UTC,114.66666666666667,7.333333333333333
2021-07-29 12:25:00 UTC,172,12.333333333333332
2021-07-29 12:26:00 UTC,181.28571428571428,15.428571428571429
2021-07-29 12:27:00 UTC,218.42857142857142,12.333333333333332
2021-07-29 12:28:00 UTC,229.16666666666666,14.5
2021-07-29 12:29:00 UTC,255,14
2021-07-29 12:30:00 UTC,176.36363636363637,14.90909090909091
2021-07-29 12:31:00 UTC,122,11.333333333333334
2021-07-29 12:32:00 UTC,184,14.875
2021-07-29 12:33:00 UTC,200.71428571428572,10.142857142857142
2021-07-29 12:34:00 UTC,195.33333333333334,8.7777777777777786
2021-07-29 12:35:00 UTC,141,8
2021-07-29 12:36:00 UTC,199.99999999999997,9
2021-07-29 12:37:00 UTC,171.25,10.25
2021-07-29 12:38:00 UTC,203.62499999999997,14.125
2021-07-29 12:39:00 UTC,192.5,10.75
2021-07-29 12:40:00 UTC,199.125,8.75
2021-07-29 12:41:00 UTC,162,15.333333333333334
2021-07-29 12:42:00 UTC,205.77777777777777,17.222222222222218
2021-07-29 12:43:00 UTC,152,20
2021-07-29 12:44:00 UTC,163.77777777777777,17.111111111111107
2021-07-29 12:45:00 UTC,203.00000000000003,11.142857142857142
2021-07-29 12:46:00 UTC,195.72727272727269,8.8181818181818183
2021-07-29 12:47:00 UTC,90,9.5
2021-07-29 12:48:00 UTC,181.23076923076923,7.4615384615384608
2021-07-29 12:49:00 UTC,142.83333333333334,8.6666666666666661
2021-07-29 12:50:00 UTC,185.61538461538461,5.5384615384615383
2021-07-29 12:51:00 UTC,141,12.5
2021-07-29 12:52:00 UTC,155.875,8.25
2021-07-29 12:53:00 UTC,137.25,12.833333333333334
2021-07-29 12:54:00 UTC,134.33333333333334,11.333333333333334
2021-07-29 12:55:00 UTC,145.66666666666669,8.3333333333333321
2021-07-29 12:56:00 UTC,143.33333333333331,14.666666666666666
2021-07-29 12:57:00 UTC,172.2,12.2
2021-07-29 12:58:00 UTC,156.5,10.5
2021-07-29 12:59:00 UTC,125.25,14.25
2021-07-29 13:00:00 UTC,151.87500000000003,13.875
2021-07-29 13:01:00 UTC,157.2,15
2021-07-29 13:02:00 UTC,146.33333333333334,9
2021-07-29 13:03:00 UTC,101.75,9.5
2021-07-29 13:04:00 UTC,160.71428571428569,5.2857142857142856
2021-07-29 13:05:00 UTC,192.75,5.5
2021-07-29 13:06:00 UTC,155.42857142857144,4.7142857142857144
2021-07-29 13:07:00 UTC,109.33333333333333,7.333333333333333
2021-07-29 13:08:00 UTC,141.75,9.25
2021-07-29 13:09:00 UTC,180.25,15.125
2021-07-29 13:10:00 UTC,179,12.8
2021-07-29 13:11:00 UTC,146.83333333333331,19.666666666666664
2021-07-29 13:12:00 UTC,167,13.857142857142858
2021-07-29 13:13:00 UTC,119.5,20.5
2021-07-29 13:14:00 UTC,167,13.5
2021-07-29 13:15:00 UTC,197.75,11.5
2021-07-29 13:16:00 UTC,161,19.333333333333332
2021-07-29 13:17:00 UTC,153,8
2021-07-29 13:18:00 UTC,129.6,10
2021-07-29 13:19:00 UTC,141.5,12.166666666666668
2021-07-29 13:20:00 UTC,203,13.25
2021-07-29 13:21:00 UTC,137.5,14.75
2021-07-29 13:22:00 UTC,201.6,12.4
2021-07-29 13:23:00 UTC,157.83333333333331,9.3333333333333339
2021-07-29 13:24:00 UTC,131.5,16.25
2021-07-29 13:25:00 UTC,143.55555555555554,13.888888888888889
2021-07-29 13:26:00 UTC,140.2,14.6
2021-07-29 13:27:00 UTC,95.6,9.2
2021-07-29 13:28:00 UTC,137.42857142857142,16.142857142857142
2021-07-29 13:29:00 UTC,163.4,18.2
2021-07-29 13:30:00 UTC,178,14.5
2021-07-29 13:31:00 UTC,137.66666666666669,10.166666666666668
2021-07-29 13:32:00 UTC,179,19
2021-07-29 13:33:00 UTC,217.75,12
2021-07-29 13:34:00 UTC,84,18
2021-07-29 13:35:00 UTC,146.75,16
2021-07-29 13:36:00 UTC,170.25,13
2021-07-29 13:37:00 UTC,169.5,11
2021-07-29 13:39:00 UTC,169.22222222222226,9.7777777777777786
2021-07-29 13:40:00 UTC,148.66666666666666,8.1666666666666679
2021-07-29 13:41:00 UTC,180,17.571428571428573
2021-07-29 13:42:00 UTC,227.33333333333334,12.166666666666668
2021-07-29 13:43:00 UTC,202.33333333333334,18.333333333333332
2021-07-29 13:44:00 UTC,183,12
2021-07-29 13:45:00 UTC,249,9
2021-07-29 13:46:00 UTC,189,18
2021-07-29 13:47:00 UTC,186.33333333333334,14
2021-07-29 13:48:00 UTC,198,16.8
2021-07-29 13:49:00 UTC,150,13.2
2021-07-29 13:50:00 UTC,133.4,8.2
2021-07-29 13:51:00 UTC,192,12
2021-07-29 13:52:00 UTC,198,9.75
2021-07-29 13:53:00 UTC,146.25,11.5
2021-07-29 13:54:00 UTC,168.6,13
2021-07-29 13:55:00 UTC,193.4,18.2
2021-07-29 13:56:00 UTC,196,14.2
2021-07-29 13:57:00 UTC,217,16.5
2021-07-29 13:58:00 UTC,178.14285714285717,17.285714285714285
2021-07-29 13:59:00 UTC,140.5,16.75
2021-07-29 14:00:00 UTC,142,17
2021-07-29 14:01:00 UTC,165.42857142857142,17.142857142857142
2021-07-29 14:02:00 UTC,177.5,7.5
2021-07-29 14:03:00 UTC,122.5,9
2021-07-29 14:04:00 UTC,111.5,4
2021-07-29 14:05:00 UTC,156.25,10.25
2021-07-29 14:06:00 UTC,205,9
2021-07-29 14:07:00 UTC,181.75,7.5
2021-07-29 14:08:00 UTC,156,7.375
2021-07-29 14:09:00 UTC,189,14
2021-07-29 14:10:00 UTC,122,7
2021-07-29 14:11:00 UTC,185.22222222222223,7.8888888888888893
2021-07-29 14:12:00 UTC,198,5
2021-07-29 14:13:00 UTC,186.25,6.25
2021-07-29 14:14:00 UTC,123.25,5.25
2021-07-29 14:15:00 UTC,180,3.5
2021-07-29 14:16:00 UTC,124.16666666666667,17.750000000000004
2021-07-29 14:17:00 UTC,129.07692307692307,12.192307692307693
2021-07-29 14:18:00 UTC,150.33333333333334,17.888888888888893
2021-07-29 14:19:00 UTC,162.66666666666666,12.166666666666666
2021-07-29 14:20:00 UTC,169.5,10.5
2021-07-29 14:21:00 UTC,198.66666666666666,8.3333333333333339
2021-07-29 14:22:00 UTC,175.71428571428569,17.571428571428573
2021-07-29 14:23:00 UTC,249,8
2021-07-29 14:24:00 UTC,183.66666666666666,16
2021-07-29 14:25:00 UTC,240.5,10
2021-07-29 14:26:00 UTC,144.625,13.625
2021-07-29 14:27:00 UTC,117.5,8.25
2021-07-29 14:28:00 UTC,223.2,12
2021-07-29 14:29:00 UTC,123.75,6.5
2021-07-29 14:30:00 UTC,171.6,3.2
2021-07-29 14:31:00 UTC,205.5,12
2021-07-29 14:32:00 UTC,190.33333333333331,7.333333333333333
2021-07-29 14:33:00 UTC,210,10.333333333333334
2021-07-29 14:34:00 UTC,132,9
2021-07-29 14:35:00 UTC,158.66666666666669,10.333333333333334
2021-07-29 14:36:00 UTC,220.5,10
2021-07-29 14:37:00 UTC,137,11.25
2021-07-29 14:38:00 UTC,104,10
2021-07-29 14:39:00 UTC,205.5,17
2021-07-29 14:40:00 UTC,144,12
2021-07-29 14:41:00 UTC,161.625,18.125
2021-07-29 14:42:00 UTC,202.6,11
2021-07-29 14:43:00 UTC,188.2,10.4
2021-07-29 14:44:00 UTC,240.33333333333334,5
2021-07-29 14:45:00 UTC,246,5.333333333333333
2021-07-29 14:46:00 UTC,136,5.5
2021-07-29 14:47:00 UTC,167.54545454545453,6.9090909090909092
2021-07-29 14:48:00 UTC,206,7
2021-07-29 14:49:00 UTC,250.4,11.8
2021-07-29 14:50:00 UTC,163.5,2
2021-07-29 14:51:00 UTC,142,9
2021-07-29 14:52:00 UTC,156.5,8
2021-07-29 14:53:00 UTC,272,8.6666666666666661
2021-07-29 14:54:00 UTC,182,7.9999999999999991
2021-07-29 14:55:00 UTC,250,5
2021-07-29 14:56:00 UTC,197.75,13.25
2021-07-29 14:57:00 UTC,249.5,9
2021-07-29 14:58:00 UTC,212.14285714285714,23.857142857142854
2021-07-29 14:59:00 UTC,175.75000000000003,11.34375
2021-07-29 15:00:00 UTC,217.99999999999997,7.8181818181818175
2021-07-29 15:01:00 UTC,204,12.833333333333334
2021-07-29 15:02:00 UTC,163,11
2021-07-29 15:03:00 UTC,212.33333333333334,6
2021-07-29 15:04:00 UTC,244.875,7.75
2021-07-29 15:05:00 UTC,271.66666666666669,7.666666666666667
2021-07-29 15:06:00 UTC,248.25,8
2021-07-29 15:07:00 UTC,203.5,5.625
2021-07-29 15:08:00 UTC,167.33333333333331,11.833333333333334
2021-07-29 15:09:00 UTC,273.66666666666669,9
2021-07-29 15:10:00 UTC,265.66666666666669,6.666666666666667
2021-07-29 15:11:00 UTC,239.5,7.25
2021-07-29 15:12:00 UTC,260.25,8.75
2021-07-29 15:13:00 UTC,192.5,9.5
2021-07-29 15:14:00 UTC,281.66666666666669,6.666666666666667
2021-07-29 15:15:00 UTC,238.2,9.2
2021-07-29 15:16:00 UTC,257,10.5
2021-07-29 15:17:00 UTC,249.625,11.25
2021-07-29 15:18:00 UTC,233,15
2021-07-29 15:19:00 UTC,289.2,12.6
2021-07-29 15:20:00 UTC,269.66666666666669,11
2021-07-29 15:21:00 UTC,181,11
2021-07-29 15:22:00 UTC,258.77777777777777,11.444444444444445
2021-07-29 15:24:00 UTC,334,10
2021-07-29 15:25:00 UTC,235.57142857142858,10.428571428571427
2021-07-29 15:26:00 UTC,299,7.8
2021-07-29 15:27:00 UTC,179,6
2021-07-29 15:28:00 UTC,197.2,7.4
2021-07-29 15:29:00 UTC,261.25,9.25
2021-07-29 15:30:00 UTC,330.75,10
2021-07-29 15:31:00 UTC,209.66666666666666,6
2021-07-29 15:32:00 UTC,172,5
2021-07-29 15:33:00 UTC,341.66666666666669,9.5
2021-07-29 15:34:00 UTC,268.4,10
2021-07-29 15:35:00 UTC,177.66666666666666,9.6666666666666661
2021-07-29 15:36:00 UTC,204.66666666666669,9.3333333333333321
2021-07-29 15:37:00 UTC,191.3,8.3999999999999986
2021-07-29 15:38:00 UTC,257.33333333333337,10
2021-07-29 15:39:00 UTC,291,8.6666666666666661
2021-07-29 15:40:00 UTC,320,9.6666666666666661
2021-07-29 15:41:00 UTC,245.5,10.5
2021-07-29 15:42:00 UTC,283.7,12.799999999999999
2021-07-29 15:43:00 UTC,274.99999999999994,15.428571428571429
2021-07-29 15:44:00 UTC,264,9.5
2021-07-29 15:45:00 UTC,303.75,10.124999999999998
2021-07-29 15:46:00 UTC,256.5,7
2021-07-29 15:47:00 UTC,176.5,10
2021-07-29 15:48:00 UTC,262.5,9
2021-07-29 15:49:00 UTC,293.66666666666669,9.3333333333333339
2021-07-29 15:50:00 UTC,268.25,10
2021-07-29 15:51:00 UTC,227.2,11.6
2021-07-29 15:52:00 UTC,277.8,9
2021-07-29 15:53:00 UTC,369,11
2021-07-29 15:54:00 UTC,208.75,10
2021-07-29 15:55:00 UTC,217,4.5
2021-07-29 15:56:00 UTC,291.99999999999994,16.857142857142858
2021-07-29 15:57:00 UTC,277,10.333333333333334
2021-07-29 15:58:00 UTC,239,16
2021-07-29 15:59:00 UTC,275,8.25
2021-07-29 16:00:00 UTC,302.5,7
2021-07-29 16:01:00 UTC,401,11
2021-07-29 16:02:00 UTC,248,7.6
2021-07-29 16:03:00 UTC,264.25,10.25
2021-07-29 16:04:00 UTC,346.33333333333331,11
2021-07-29 16:05:00 UTC,262,6
2021-07-29 16:06:00 UTC,165,11
2021-07-29 16:07:00 UTC,319.5,6.5
2021-07-29 16:08:00 UTC,349.5,21
2021-07-29 16:09:00 UTC,241,4
2021-07-29 16:10:00 UTC,310.33333333333331,4.333333333333333
2021-07-29 16:11:00 UTC,332.66666666666669,10.333333333333334
2021-07-29 16:13:00 UTC,309.16666666666663,7.8333333333333339
2021-07-29 16:15:00 UTC,364,6
2021-07-29 16:16:00 UTC,379,6.5
2021-07-29 16:17:00 UTC,415.5,9.5
2021-07-29 16:18:00 UTC,255.66666666666666,6.5
2021-07-29 16:19:00 UTC,309.33333333333331,9
2021-07-29 16:20:00 UTC,296.8,7
2021-07-29 16:21:00 UTC,377.2,8
2021-07-29 16:22:00 UTC,396.77777777777771,11.444444444444445
2021-07-29 16:23:00 UTC,423,7.5
2021-07-29 16:24:00 UTC,232,10
2021-07-29 16:25:00 UTC,283.66666666666663,13.666666666666666
2021-07-29 16:26:00 UTC,426,8
2021-07-29 16:27:00 UTC,383.6,12
2021-07-29 16:28:00 UTC,329,9.75
2021-07-29 16:29:00 UTC,424.5,7.5
2021-07-29 16:30:00 UTC,329.90909090909088,12
2021-07-29 16:31:00 UTC,290,9.5
2021-07-29 16:32:00 UTC,297.71428571428572,11.142857142857142
2021-07-29 16:33:00 UTC,356.25,10.5
2021-07-29 16:34:00 UTC,250.5,11.5
2021-07-29 16:35:00 UTC,438,7
2021-07-29 16:36:00 UTC,329.375,8.75
2021-07-29 16:37:00 UTC,269.40000000000003,10.799999999999999
2021-07-29 16:38:00 UTC,290.75,9.625
2021-07-29 16:39:00 UTC,334.57142857142861,11.571428571428571
2021-07-29 16:40:00 UTC,309,7.8
2021-07-29 16:41:00 UTC,367.14285714285711,8.1428571428571423
2021-07-29 16:42:00 UTC,353.75,6.25
2021-07-29 16:43:00 UTC,333.66666666666669,11.333333333333334
2021-07-29 16:44:00 UTC,299.88888888888891,8.11111111111111
2021-07-29 16:45:00 UTC,366.75,10.75
2021-07-29 16:46:00 UTC,332.8,12.6
2021-07-29 16:47:00 UTC,296.5,14
2021-07-29 16:48:00 UTC,309.8,12.2
2021-07-29 16:49:00 UTC,287.33333333333331,9.6666666666666661
2021-07-29 16:50:00 UTC,278,7.2
2021-07-29 16:51:00 UTC,325,14
2021-07-29 16:52:00 UTC,295.8,10.8
2021-07-29 16:53:00 UTC,393.5,10.5
2021-07-29 16:54:00 UTC,219,11
2021-07-29 16:55:00 UTC,353.8,10
2021-07-29 16:56:00 UTC,325.4,16.6
2021-07-29 16:57:00 UTC,375.75,11.5
2021-07-29 16:58:00 UTC,318.71428571428572,11.285714285714285
2021-07-29 16:59:00 UTC,284,19.333333333333332
2021-07-29 17:00:00 UTC,314,10.6
2021-07-29 17:01:00 UTC,284.85714285714283,9.571428571428573
2021-07-29 17:02:00 UTC,327.66666666666669,19
2021-07-29 17:03:00 UTC,288.25,18.75
2021-07-29 17:04:00 UTC,332.5,12
2021-07-29 17:05:00 UTC,345,6
2021-07-29 17:06:00 UTC,251.4,8.2
2021-07-29 17:07:00 UTC,295,9.3333333333333339
2021-07-29 17:08:00 UTC,210,7
2021-07-29 17:09:00 UTC,262.6,6.4
2021-07-29 17:10:00 UTC,304.25,7.75
2021-07-29 17:11:00 UTC,255,8.3333333333333339
2021-07-29 17:12:00 UTC,328.66666666666669,10
2021-07-29 17:13:00 UTC,314.5,8.5
2021-07-29 17:14:00 UTC,256.375,10.125
2021-07-29 17:15:00 UTC,297.77777777777777,13.222222222222221
2021-07-29 17:16:00 UTC,301.5,10.25
2021-07-29 17:17:00 UTC,283.25,6
2021-07-29 17:18:00 UTC,267,9
2021-07-29 17:20:00 UTC,275.27272727272731,11
2021-07-29 17:21:00 UTC,320.2,11.2
2021-07-29 17:22:00 UTC,275.66666666666669,10.333333333333332
2021-07-29 17:23:00 UTC,223.25,11.75
2021-07-29 17:24:00 UTC,230,13.333333333333334
2021-07-29 17:25:00 UTC,138,8
2021-07-29 17:26:00 UTC,269,21
2021-07-29 17:27:00 UTC,202.75,13.874999999999998
2021-07-29 17:28:00 UTC,225,11.571428571428571
2021-07-29 17:29:00 UTC,242.49999999999997,11.583333333333334
2021-07-29 17:30:00 UTC,303,11
2021-07-29 17:31:00 UTC,188.66666666666666,11.333333333333334
2021-07-29 17:32:00 UTC,271,20
2021-07-29 17:33:00 UTC,252,13.333333333333334
2021-07-29 17:34:00 UTC,240.83333333333331,9.5
2021-07-29 17:35:00 UTC,239.6,9
2021-07-29 17:36:00 UTC,218,9.5
2021-07-29 17:37:00 UTC,216.66666666666666,10.666666666666666
2021-07-29 17:38:00 UTC,264,7.5
2021-07-29 17:39:00 UTC,187.5,10
2021-07-29 17:40:00 UTC,233.5,11.5
2021-07-29 17:41:00 UTC,215,16.5
2021-07-29 17:42:00 UTC,235.33333333333334,8.6666666666666661
2021-07-29 17:43:00 UTC,224.33333333333334,10.666666666666666
2021-07-29 17:44:00 UTC,190,11.8
2021-07-29 17:45:00 UTC,261,10
2021-07-29 17:46:00 UTC,225.33333333333334,16.666666666666668
2021-07-29 17:47:00 UTC,136,19
2021-07-29 17:48:00 UTC,255.14285714285714,14.142857142857142
2021-07-29 17:49:00 UTC,145,16
2021-07-29 17:50:00 UTC,133.33333333333334,21.666666666666668
2021-07-29 17:51:00 UTC,202.5,21.5
2021-07-29 17:52:00 UTC,163,18.5
2021-07-29 17:53:00 UTC,209,29
2021-07-29 17:54:00 UTC,308,32
2021-07-29 17:55:00 UTC,202.33333333333334,12
2021-07-29 17:56:00 UTC,207.8,19
2021-07-29 17:57:00 UTC,293,14.666666666666666
2021-07-29 17:58:00 UTC,290,14
2021-07-29 17:59:00 UTC,274.16666666666663,10
2021-07-29 18:00:00 UTC,237,10.666666666666666
2021-07-29 18:01:00 UTC,235,12.5
2021-07-29 18:02:00 UTC,276,12.5
2021-07-29 18:03:00 UTC,118.5,9
2021-07-29 18:04:00 UTC,246.5,8
2021-07-29 18:05:00 UTC,236.66666666666666,7.333333333333333
2021-07-29 18:06:00 UTC,188.75,8.25
2021-07-29 18:07:00 UTC,175.66666666666666,6.666666666666667
2021-07-29 18:08:00 UTC,209.33333333333334,4.333333333333333
2021-07-29 18:09:00 UTC,254.25,4.5
2021-07-29 18:10:00 UTC,159.6,11.8
2021-07-29 18:11:00 UTC,197,14.142857142857144
2021-07-29 18:12:00 UTC,209.55555555555554,9.7777777777777768
2021-07-29 18:13:00 UTC,187.83333333333334,5.5
2021-07-29 18:14:00 UTC,234,8.5714285714285712
2021-07-29 18:15:00 UTC,217.2,7
2021-07-29 18:16:00 UTC,177.85714285714286,9.7142857142857135
2021-07-29 18:17:00 UTC,206.11111111111111,11.333333333333334
2021-07-29 18:18:00 UTC,213.66666666666669,11.6
2021-07-29 18:19:00 UTC,190.85714285714286,12
2021-07-29 18:20:00 UTC,186.66666666666666,12.666666666666666
2021-07-29 18:21:00 UTC,181.5,13
2021-07-29 18:22:00 UTC,118,13
2021-07-29 18:23:00 UTC,205,11
2021-07-29 18:24:00 UTC,111.75,7.75
2021-07-29 18:25:00 UTC,166.33333333333334,7.833333333333333
2021-07-29 18:26:00 UTC,265,11
2021-07-29 18:27:00 UTC,222.5,12.5
2021-07-29 18:28:00 UTC,233.4,8.6
2021-07-29 18:29:00 UTC,224,8.8333333333333321
2021-07-29 18:30:00 UTC,230.75,10.75
2021-07-29 18:31:00 UTC,225.75,6.5
2021-07-29 18:32:00 UTC,224,11
2021-07-29 18:33:00 UTC,185.4,13
2021-07-29 18:34:00 UTC,149.33333333333331,10.166666666666666
2021-07-29 18:35:00 UTC,197,12.833333333333332
2021-07-29 18:36:00 UTC,160.66666666666666,17.166666666666668
2021-07-29 18:37:00 UTC,218.33333333333334,17
2021-07-29 18:38:00 UTC,201.27272727272728,18.272727272727273
2021-07-29 18:39:00 UTC,243.33333333333334,16
2021-07-29 18:40:00 UTC,221.16666666666666,18.666666666666664
2021-07-29 18:41:00 UTC,151,20
2021-07-29 18:42:00 UTC,211.77777777777777,18
2021-07-29 18:43:00 UTC,213,18.833333333333332
2021-07-29 18:44:00 UTC,211,15.5
2021-07-29 18:45:00 UTC,281,17
2021-07-29 18:46:00 UTC,272.59999999999991,20.3
2021-07-29 18:47:00 UTC,217.46153846153848,14.46153846153846
2021-07-29 18:48:00 UTC,174.88888888888889,11.222222222222221
2021-07-29 18:49:00 UTC,195.6,11
2021-07-29 18:50:00 UTC,205.66666666666669,10
2021-07-29 18:51:00 UTC,123,11
2021-07-29 18:52:00 UTC,193.33333333333331,7.166666666666667
2021-07-29 18:53:00 UTC,181.8,8.6
2021-07-29 18:54:00 UTC,192,8.11111111111111
2021-07-29 18:55:00 UTC,208.66666666666666,10.333333333333334
2021-07-29 18:56:00 UTC,169,8
2021-07-29 18:57:00 UTC,165.5,10.124999999999998
2021-07-29 18:58:00 UTC,238.5,6.166666666666667
2021-07-29 18:59:00 UTC,204.5,7.5
2021-07-29 19:00:00 UTC,192.16666666666669,7.8333333333333339
2021-07-29 19:01:00 UTC,220.87500000000003,8.25
2021-07-29 19:02:00 UTC,238.5,13.333333333333334
2021-07-29 19:03:00 UTC,187.625,11.5
2021-07-29 19:04:00 UTC,206,10
2021-07-29 19:05:00 UTC,253.5,6.5
2021-07-29 19:06:00 UTC,130.57142857142858,6.5714285714285712
2021-07-29 19:07:00 UTC,210,8.5
2021-07-29 19:08:00 UTC,180,8
2021-07-29 19:09:00 UTC,170.75,12.375
2021-07-29 19:10:00 UTC,214.5,15.25
2021-07-29 19:11:00 UTC,207.25,13.75
2021-07-29 19:12:00 UTC,256.75,12
2021-07-29 19:13:00 UTC,181.5,20
2021-07-29 19:14:00 UTC,170.25,12.999999999999998
2021-07-29 19:15:00 UTC,164.00000000000003,14
2021-07-29 19:16:00 UTC,110.33333333333333,12.166666666666668
2021-07-29 19:17:00 UTC,229,10
2021-07-29 19:18:00 UTC,180,12.333333333333334
2021-07-29 19:19:00 UTC,91,7
2021-07-29 19:20:00 UTC,215.00000000000003,10.571428571428571
2021-07-29 19:21:00 UTC,180.16666666666669,8.6666666666666679
2021-07-29 19:22:00 UTC,179,15.75
2021-07-29 19:23:00 UTC,180.14285714285714,11.285714285714286
2021-07-29 19:24:00 UTC,140,9.8
2021-07-29 19:25:00 UTC,118,6.5
2021-07-29 19:26:00 UTC,181.33333333333334,9
2021-07-29 19:27:00 UTC,192.6,11.4
2021-07-29 19:28:00 UTC,203.2,14
2021-07-29 19:29:00 UTC,184.75,11.5
2021-07-29 19:30:00 UTC,182,12
2021-07-29 19:31:00 UTC,217,13.6
