totalSupply,created_at
63,2021-08-30 07:23:00.283 UTC
31,2021-08-30 07:24:13.402 UTC
27,2021-08-30 07:24:44.766 UTC
57,2021-08-30 07:26:50.971 UTC
66,2021-08-30 07:26:57.713 UTC
66,2021-08-30 07:27:32.495 UTC
66,2021-08-30 07:28:03.575 UTC
69,2021-08-30 07:28:17.707 UTC
69,2021-08-30 07:28:44.058 UTC
63,2021-08-30 07:29:49.634 UTC
29,2021-08-30 07:30:40.911 UTC
60,2021-08-30 07:31:02.249 UTC
30,2021-08-30 07:31:06.468 UTC
30,2021-08-30 07:31:15.446 UTC
63,2021-08-30 07:32:20.443 UTC
72,2021-08-30 07:38:39.972 UTC
75,2021-08-30 07:39:59.455 UTC
73,2021-08-30 07:40:41.242 UTC
80,2021-08-30 07:44:44.721 UTC
82,2021-08-30 07:45:45.008 UTC
83,2021-08-30 07:47:07.900 UTC
86,2021-08-30 07:47:37.922 UTC
89,2021-08-30 07:48:46.019 UTC
89,2021-08-30 07:48:58.696 UTC
28,2021-08-30 07:49:09.984 UTC
28,2021-08-30 07:49:12.003 UTC
27,2021-08-30 07:49:14.977 UTC
27,2021-08-30 07:49:17.847 UTC
27,2021-08-30 07:49:19.512 UTC
27,2021-08-30 07:49:22.660 UTC
41,2021-08-30 07:49:46.059 UTC
41,2021-08-30 07:49:50.179 UTC
41,2021-08-30 07:49:51.636 UTC
84,2021-08-30 07:50:32.542 UTC
67,2021-08-30 07:50:57.602 UTC
87,2021-08-30 07:52:22.849 UTC
68,2021-08-30 07:52:50.546 UTC
42,2021-08-30 07:52:57.783 UTC
81,2021-08-30 07:53:12.376 UTC
86,2021-08-30 07:54:23.810 UTC
88,2021-08-30 07:54:23.947 UTC
82,2021-08-30 07:54:47.401 UTC
31,2021-08-30 07:57:13.876 UTC
70,2021-08-30 07:57:23.189 UTC
84,2021-08-30 07:57:34.745 UTC
23,2021-08-30 07:58:38.091 UTC
89,2021-08-30 07:58:58.163 UTC
88,2021-08-30 07:59:28.768 UTC
38,2021-08-30 08:00:09.044 UTC
75,2021-08-30 08:00:15.119 UTC
90,2021-08-30 08:02:29.834 UTC
87,2021-08-30 08:02:36.370 UTC
89,2021-08-30 08:03:07.430 UTC
87,2021-08-30 08:03:37.080 UTC
84,2021-08-30 08:05:03.879 UTC
19,2021-08-30 08:05:10.016 UTC
88,2021-08-30 08:05:54.675 UTC
67,2021-08-30 08:05:55.656 UTC
22,2021-08-30 08:06:03.399 UTC
89,2021-08-30 08:06:53.364 UTC
74,2021-08-30 08:06:55.907 UTC
18,2021-08-30 08:07:13.910 UTC
85,2021-08-30 08:07:48.405 UTC
86,2021-08-30 08:08:09.986 UTC
8,2021-08-30 08:08:32.552 UTC
36,2021-08-30 08:08:36.573 UTC
85,2021-08-30 08:08:39.270 UTC
21,2021-08-30 08:09:22.200 UTC
85,2021-08-30 08:09:49.518 UTC
85,2021-08-30 08:09:49.830 UTC
84,2021-08-30 08:10:31.364 UTC
71,2021-08-30 08:10:32.055 UTC
86,2021-08-30 08:10:44.186 UTC
87,2021-08-30 08:10:44.302 UTC
70,2021-08-30 08:11:30.987 UTC
69,2021-08-30 08:11:34.673 UTC
87,2021-08-30 08:11:37.917 UTC
85,2021-08-30 08:12:01.048 UTC
90,2021-08-30 08:12:43.737 UTC
96,2021-08-30 08:13:37.743 UTC
99,2021-08-30 08:14:22.273 UTC
100,2021-08-30 08:14:32.328 UTC
58,2021-08-30 08:14:46.112 UTC
105,2021-08-30 08:15:49.482 UTC
105,2021-08-30 08:15:51.142 UTC
110,2021-08-30 08:17:35.566 UTC
106,2021-08-30 08:17:40.662 UTC
96,2021-08-30 08:18:15.261 UTC
111,2021-08-30 08:18:33.651 UTC
41,2021-08-30 08:19:36.810 UTC
105,2021-08-30 08:19:37.472 UTC
109,2021-08-30 08:20:53.464 UTC
109,2021-08-30 08:20:54.263 UTC
112,2021-08-30 08:21:05.448 UTC
109,2021-08-30 08:21:20.496 UTC
32,2021-08-30 08:21:27.800 UTC
108,2021-08-30 08:22:55.203 UTC
107,2021-08-30 08:23:12.792 UTC
107,2021-08-30 08:23:36.227 UTC
92,2021-08-30 08:23:42.823 UTC
104,2021-08-30 08:24:22.837 UTC
104,2021-08-30 08:24:34.368 UTC
104,2021-08-30 08:24:38.507 UTC
104,2021-08-30 08:25:04.749 UTC
105,2021-08-30 08:25:27.338 UTC
113,2021-08-30 08:27:36.630 UTC
107,2021-08-30 08:27:51.367 UTC
33,2021-08-30 08:28:49.476 UTC
107,2021-08-30 08:30:03.043 UTC
94,2021-08-30 08:31:38.369 UTC
56,2021-08-30 08:31:58.624 UTC
96,2021-08-30 08:32:41.108 UTC
54,2021-08-30 08:32:58.050 UTC
104,2021-08-30 08:34:03.288 UTC
99,2021-08-30 08:34:30.108 UTC
100,2021-08-30 08:34:31.554 UTC
100,2021-08-30 08:34:32.576 UTC
52,2021-08-30 08:34:48.063 UTC
51,2021-08-30 08:35:08.122 UTC
103,2021-08-30 08:35:28.589 UTC
102,2021-08-30 08:35:46.453 UTC
107,2021-08-30 08:35:51.628 UTC
111,2021-08-30 08:36:00.827 UTC
47,2021-08-30 08:36:02.092 UTC
49,2021-08-30 08:36:20.664 UTC
105,2021-08-30 08:37:06.180 UTC
106,2021-08-30 08:37:07.616 UTC
29,2021-08-30 08:37:08.397 UTC
106,2021-08-30 08:37:15.807 UTC
105,2021-08-30 08:37:50.434 UTC
104,2021-08-30 08:37:58.911 UTC
46,2021-08-30 08:38:09.845 UTC
29,2021-08-30 08:38:55.888 UTC
103,2021-08-30 08:39:22.808 UTC
27,2021-08-30 08:39:24.391 UTC
105,2021-08-30 08:39:45.973 UTC
105,2021-08-30 08:39:47.788 UTC
105,2021-08-30 08:39:49.749 UTC
33,2021-08-30 08:40:38.204 UTC
104,2021-08-30 08:41:07.422 UTC
104,2021-08-30 08:41:16.459 UTC
105,2021-08-30 08:41:39.231 UTC
105,2021-08-30 08:42:39.963 UTC
100,2021-08-30 08:43:00.876 UTC
102,2021-08-30 08:43:02.628 UTC
102,2021-08-30 08:43:05.857 UTC
99,2021-08-30 08:43:09.335 UTC
88,2021-08-30 08:43:27.873 UTC
29,2021-08-30 08:43:49.474 UTC
96,2021-08-30 08:44:49.381 UTC
95,2021-08-30 08:44:49.672 UTC
94,2021-08-30 08:44:54.417 UTC
86,2021-08-30 08:45:03.704 UTC
34,2021-08-30 08:45:19.744 UTC
96,2021-08-30 08:45:21.108 UTC
37,2021-08-30 08:46:23.270 UTC
42,2021-08-30 08:46:23.275 UTC
80,2021-08-30 08:47:21.244 UTC
91,2021-08-30 08:47:30.484 UTC
99,2021-08-30 08:48:17.653 UTC
99,2021-08-30 08:48:44.310 UTC
29,2021-08-30 08:49:05.455 UTC
97,2021-08-30 08:49:41.547 UTC
104,2021-08-30 08:49:53.872 UTC
38,2021-08-30 08:49:55.656 UTC
47,2021-08-30 08:50:06.770 UTC
26,2021-08-30 08:50:15.810 UTC
95,2021-08-30 08:50:28.884 UTC
98,2021-08-30 08:50:46.769 UTC
93,2021-08-30 08:51:13.580 UTC
94,2021-08-30 08:51:28.042 UTC
104,2021-08-30 08:51:41.744 UTC
84,2021-08-30 08:52:04.148 UTC
99,2021-08-30 08:52:29.471 UTC
96,2021-08-30 08:53:29.738 UTC
40,2021-08-30 08:54:48.769 UTC
105,2021-08-30 08:55:03.949 UTC
40,2021-08-30 08:55:08.496 UTC
110,2021-08-30 08:55:15.090 UTC
111,2021-08-30 08:55:21.364 UTC
102,2021-08-30 08:55:28.302 UTC
100,2021-08-30 08:55:33.149 UTC
102,2021-08-30 08:55:51.742 UTC
100,2021-08-30 08:56:15.042 UTC
34,2021-08-30 08:56:20.754 UTC
48,2021-08-30 08:56:25.283 UTC
117,2021-08-30 08:56:42.079 UTC
119,2021-08-30 08:56:56.587 UTC
47,2021-08-30 08:57:00.126 UTC
80,2021-08-30 08:57:06.764 UTC
116,2021-08-30 08:57:51.129 UTC
118,2021-08-30 08:58:00.625 UTC
36,2021-08-30 08:59:08.683 UTC
37,2021-08-30 08:59:53.515 UTC
125,2021-08-30 09:00:22.503 UTC
127,2021-08-30 09:01:47.026 UTC
118,2021-08-30 09:02:07.223 UTC
59,2021-08-30 09:02:07.931 UTC
120,2021-08-30 09:02:18.235 UTC
38,2021-08-30 09:02:26.210 UTC
122,2021-08-30 09:02:57.078 UTC
124,2021-08-30 09:03:30.529 UTC
122,2021-08-30 09:04:10.679 UTC
38,2021-08-30 09:04:17.315 UTC
123,2021-08-30 09:04:19.454 UTC
123,2021-08-30 09:04:53.013 UTC
127,2021-08-30 09:05:27.103 UTC
124,2021-08-30 09:05:43.141 UTC
55,2021-08-30 09:06:25.017 UTC
128,2021-08-30 09:06:35.096 UTC
128,2021-08-30 09:06:36.318 UTC
129,2021-08-30 09:06:38.276 UTC
126,2021-08-30 09:06:40.870 UTC
50,2021-08-30 09:06:51.382 UTC
56,2021-08-30 09:07:04.457 UTC
127,2021-08-30 09:07:11.273 UTC
45,2021-08-30 09:07:17.933 UTC
111,2021-08-30 09:07:38.061 UTC
133,2021-08-30 09:07:41.211 UTC
134,2021-08-30 09:07:51.533 UTC
130,2021-08-30 09:08:02.144 UTC
126,2021-08-30 09:08:22.598 UTC
132,2021-08-30 09:08:23.135 UTC
126,2021-08-30 09:08:26.510 UTC
125,2021-08-30 09:08:30.818 UTC
60,2021-08-30 09:09:07.239 UTC
132,2021-08-30 09:09:13.581 UTC
60,2021-08-30 09:09:52.681 UTC
134,2021-08-30 09:10:12.522 UTC
60,2021-08-30 09:10:18.079 UTC
135,2021-08-30 09:11:12.908 UTC
59,2021-08-30 09:12:22.934 UTC
132,2021-08-30 09:12:47.017 UTC
126,2021-08-30 09:13:00.310 UTC
114,2021-08-30 09:13:41.076 UTC
110,2021-08-30 09:14:54.971 UTC
44,2021-08-30 09:15:04.165 UTC
100,2021-08-30 09:15:21.394 UTC
121,2021-08-30 09:15:41.786 UTC
126,2021-08-30 09:15:53.727 UTC
58,2021-08-30 09:16:04.674 UTC
34,2021-08-30 09:16:05.551 UTC
108,2021-08-30 09:16:21.458 UTC
122,2021-08-30 09:16:42.128 UTC
118,2021-08-30 09:16:55.682 UTC
124,2021-08-30 09:16:59.741 UTC
118,2021-08-30 09:17:05.025 UTC
114,2021-08-30 09:17:20.543 UTC
115,2021-08-30 09:17:22.514 UTC
114,2021-08-30 09:17:24.324 UTC
118,2021-08-30 09:17:33.238 UTC
120,2021-08-30 09:17:33.982 UTC
123,2021-08-30 09:17:57.463 UTC
119,2021-08-30 09:18:12.806 UTC
28,2021-08-30 09:18:19.176 UTC
125,2021-08-30 09:18:28.724 UTC
123,2021-08-30 09:18:31.581 UTC
96,2021-08-30 09:18:41.055 UTC
134,2021-08-30 09:18:47.100 UTC
130,2021-08-30 09:18:47.957 UTC
120,2021-08-30 09:18:54.709 UTC
52,2021-08-30 09:19:19.418 UTC
124,2021-08-30 09:19:48.224 UTC
98,2021-08-30 09:20:19.584 UTC
113,2021-08-30 09:20:35.649 UTC
125,2021-08-30 09:20:35.814 UTC
110,2021-08-30 09:20:39.460 UTC
124,2021-08-30 09:20:45.244 UTC
125,2021-08-30 09:21:04.709 UTC
49,2021-08-30 09:21:38.222 UTC
126,2021-08-30 09:21:49.229 UTC
55,2021-08-30 09:22:00.474 UTC
127,2021-08-30 09:22:20.635 UTC
127,2021-08-30 09:22:21.626 UTC
130,2021-08-30 09:22:33.177 UTC
131,2021-08-30 09:22:44.230 UTC
132,2021-08-30 09:22:50.644 UTC
125,2021-08-30 09:22:51.026 UTC
43,2021-08-30 09:23:14.433 UTC
130,2021-08-30 09:24:42.014 UTC
138,2021-08-30 09:24:47.630 UTC
140,2021-08-30 09:25:11.259 UTC
146,2021-08-30 09:25:52.353 UTC
100,2021-08-30 09:26:11.242 UTC
149,2021-08-30 09:26:31.082 UTC
110,2021-08-30 09:26:55.460 UTC
115,2021-08-30 09:27:11.483 UTC
144,2021-08-30 09:28:32.962 UTC
130,2021-08-30 09:28:35.258 UTC
144,2021-08-30 09:28:45.475 UTC
154,2021-08-30 09:28:45.850 UTC
146,2021-08-30 09:29:01.826 UTC
146,2021-08-30 09:29:10.138 UTC
130,2021-08-30 09:30:30.780 UTC
154,2021-08-30 09:30:55.160 UTC
42,2021-08-30 09:31:06.947 UTC
160,2021-08-30 09:31:32.519 UTC
161,2021-08-30 09:31:57.305 UTC
56,2021-08-30 09:31:57.482 UTC
74,2021-08-30 09:32:34.891 UTC
48,2021-08-30 09:32:52.632 UTC
163,2021-08-30 09:33:01.074 UTC
162,2021-08-30 09:33:07.251 UTC
162,2021-08-30 09:33:07.669 UTC
137,2021-08-30 09:33:11.278 UTC
137,2021-08-30 09:33:12 UTC
47,2021-08-30 09:33:35.501 UTC
75,2021-08-30 09:33:39.392 UTC
136,2021-08-30 09:33:45.010 UTC
136,2021-08-30 09:33:45.667 UTC
77,2021-08-30 09:34:03.051 UTC
154,2021-08-30 09:34:08.795 UTC
135,2021-08-30 09:34:14.804 UTC
132,2021-08-30 09:34:46.933 UTC
160,2021-08-30 09:34:51.450 UTC
160,2021-08-30 09:34:55.427 UTC
72,2021-08-30 09:35:01.646 UTC
36,2021-08-30 09:35:32.077 UTC
82,2021-08-30 09:35:52.666 UTC
163,2021-08-30 09:35:58.029 UTC
157,2021-08-30 09:36:10.856 UTC
156,2021-08-30 09:36:11.623 UTC
155,2021-08-30 09:36:13.960 UTC
132,2021-08-30 09:36:54.728 UTC
154,2021-08-30 09:36:55.450 UTC
158,2021-08-30 09:37:01.296 UTC
154,2021-08-30 09:37:21.033 UTC
131,2021-08-30 09:38:09.846 UTC
152,2021-08-30 09:38:27.482 UTC
150,2021-08-30 09:39:01.754 UTC
149,2021-08-30 09:39:05.352 UTC
81,2021-08-30 09:39:45.735 UTC
80,2021-08-30 09:40:01.595 UTC
56,2021-08-30 09:40:28.038 UTC
120,2021-08-30 09:41:04.581 UTC
53,2021-08-30 09:41:36.090 UTC
134,2021-08-30 09:42:00.758 UTC
111,2021-08-30 09:42:17.720 UTC
53,2021-08-30 09:42:19.770 UTC
53,2021-08-30 09:42:21.512 UTC
69,2021-08-30 09:43:14.179 UTC
69,2021-08-30 09:43:18.292 UTC
69,2021-08-30 09:43:21.604 UTC
140,2021-08-30 09:44:26.400 UTC
140,2021-08-30 09:44:28.258 UTC
122,2021-08-30 09:44:36.122 UTC
143,2021-08-30 09:44:38.304 UTC
141,2021-08-30 09:44:46.285 UTC
143,2021-08-30 09:45:21.210 UTC
119,2021-08-30 09:45:30.439 UTC
120,2021-08-30 09:45:35.434 UTC
141,2021-08-30 09:45:35.906 UTC
139,2021-08-30 09:45:39.319 UTC
140,2021-08-30 09:45:41.250 UTC
137,2021-08-30 09:45:42.898 UTC
117,2021-08-30 09:45:46.311 UTC
116,2021-08-30 09:45:52.909 UTC
135,2021-08-30 09:45:53.410 UTC
134,2021-08-30 09:45:57.946 UTC
138,2021-08-30 09:46:01.867 UTC
139,2021-08-30 09:46:57.414 UTC
133,2021-08-30 09:47:09.857 UTC
134,2021-08-30 09:47:13.038 UTC
113,2021-08-30 09:47:16.406 UTC
113,2021-08-30 09:47:18.192 UTC
136,2021-08-30 09:47:18.240 UTC
111,2021-08-30 09:47:20.932 UTC
138,2021-08-30 09:47:25.345 UTC
114,2021-08-30 09:47:25.375 UTC
40,2021-08-30 09:47:27.558 UTC
43,2021-08-30 09:47:31.385 UTC
136,2021-08-30 09:47:32.740 UTC
135,2021-08-30 09:47:32.881 UTC
47,2021-08-30 09:47:57.088 UTC
119,2021-08-30 09:47:58.978 UTC
137,2021-08-30 09:48:23.952 UTC
137,2021-08-30 09:48:32.531 UTC
37,2021-08-30 09:48:50.670 UTC
114,2021-08-30 09:49:15.385 UTC
138,2021-08-30 09:49:17.341 UTC
135,2021-08-30 09:50:25.502 UTC
135,2021-08-30 09:50:31.235 UTC
118,2021-08-30 09:50:39.050 UTC
138,2021-08-30 09:50:52.200 UTC
131,2021-08-30 09:51:09.817 UTC
63,2021-08-30 09:51:14.078 UTC
131,2021-08-30 09:51:15.457 UTC
112,2021-08-30 09:51:40.192 UTC
58,2021-08-30 09:52:00.646 UTC
129,2021-08-30 09:52:01.504 UTC
38,2021-08-30 09:52:01.750 UTC
130,2021-08-30 09:52:16.698 UTC
68,2021-08-30 09:52:23.857 UTC
96,2021-08-30 09:52:33.328 UTC
130,2021-08-30 09:52:55.817 UTC
140,2021-08-30 09:53:17.785 UTC
36,2021-08-30 09:53:32.101 UTC
135,2021-08-30 09:53:34.822 UTC
137,2021-08-30 09:53:35.008 UTC
46,2021-08-30 09:54:05.412 UTC
141,2021-08-30 09:54:34.999 UTC
141,2021-08-30 09:54:35.477 UTC
41,2021-08-30 09:54:42.612 UTC
144,2021-08-30 09:55:49.260 UTC
41,2021-08-30 09:55:52.876 UTC
51,2021-08-30 09:55:58.410 UTC
39,2021-08-30 09:55:58.941 UTC
42,2021-08-30 09:56:17.259 UTC
39,2021-08-30 09:56:27.448 UTC
143,2021-08-30 09:56:32.294 UTC
49,2021-08-30 09:56:37.348 UTC
143,2021-08-30 09:56:39.828 UTC
145,2021-08-30 09:56:41.975 UTC
147,2021-08-30 09:56:52.612 UTC
146,2021-08-30 09:57:04.768 UTC
148,2021-08-30 09:57:14.408 UTC
41,2021-08-30 09:57:39.457 UTC
150,2021-08-30 09:57:50.640 UTC
44,2021-08-30 09:57:57.843 UTC
133,2021-08-30 09:58:03.862 UTC
43,2021-08-30 09:58:10.772 UTC
147,2021-08-30 09:58:17.761 UTC
150,2021-08-30 09:58:31.247 UTC
151,2021-08-30 09:58:37.511 UTC
153,2021-08-30 09:59:03.008 UTC
154,2021-08-30 09:59:08.872 UTC
157,2021-08-30 10:00:43.832 UTC
156,2021-08-30 10:00:58.758 UTC
118,2021-08-30 10:01:22.341 UTC
67,2021-08-30 10:01:25.724 UTC
153,2021-08-30 10:01:38.431 UTC
119,2021-08-30 10:02:15.314 UTC
44,2021-08-30 10:02:25.499 UTC
154,2021-08-30 10:02:29.155 UTC
40,2021-08-30 10:02:29.444 UTC
62,2021-08-30 10:02:34.007 UTC
132,2021-08-30 10:03:38.610 UTC
61,2021-08-30 10:03:40.022 UTC
160,2021-08-30 10:04:04.090 UTC
45,2021-08-30 10:04:27.101 UTC
153,2021-08-30 10:05:11.111 UTC
28,2021-08-30 10:06:48.545 UTC
166,2021-08-30 10:06:54.646 UTC
165,2021-08-30 10:07:37.119 UTC
161,2021-08-30 10:07:38.710 UTC
142,2021-08-30 10:08:02.705 UTC
75,2021-08-30 10:08:04.359 UTC
75,2021-08-30 10:08:04.855 UTC
71,2021-08-30 10:08:25.757 UTC
65,2021-08-30 10:09:07.228 UTC
58,2021-08-30 10:09:36.305 UTC
164,2021-08-30 10:09:55.694 UTC
42,2021-08-30 10:09:57.844 UTC
143,2021-08-30 10:10:21.324 UTC
54,2021-08-30 10:10:23.475 UTC
144,2021-08-30 10:10:24.405 UTC
145,2021-08-30 10:10:31.771 UTC
78,2021-08-30 10:10:45.556 UTC
146,2021-08-30 10:10:45.861 UTC
163,2021-08-30 10:11:05.806 UTC
75,2021-08-30 10:11:06.112 UTC
70,2021-08-30 10:11:24.643 UTC
39,2021-08-30 10:11:33.554 UTC
137,2021-08-30 10:11:44.637 UTC
148,2021-08-30 10:11:54.695 UTC
146,2021-08-30 10:12:22.590 UTC
150,2021-08-30 10:12:44.212 UTC
38,2021-08-30 10:13:05.978 UTC
54,2021-08-30 10:13:16.621 UTC
154,2021-08-30 10:14:03.403 UTC
128,2021-08-30 10:14:52.324 UTC
68,2021-08-30 10:15:12.549 UTC
131,2021-08-30 10:15:33.955 UTC
60,2021-08-30 10:15:50.384 UTC
112,2021-08-30 10:15:52.363 UTC
152,2021-08-30 10:15:53.679 UTC
40,2021-08-30 10:15:57.110 UTC
151,2021-08-30 10:15:58.418 UTC
130,2021-08-30 10:16:00.196 UTC
152,2021-08-30 10:16:02.029 UTC
154,2021-08-30 10:16:09.914 UTC
153,2021-08-30 10:16:32.677 UTC
59,2021-08-30 10:16:33.314 UTC
128,2021-08-30 10:16:33.340 UTC
127,2021-08-30 10:16:37.593 UTC
126,2021-08-30 10:16:39.127 UTC
154,2021-08-30 10:16:41.177 UTC
123,2021-08-30 10:16:57.281 UTC
56,2021-08-30 10:17:17.547 UTC
139,2021-08-30 10:17:52.108 UTC
138,2021-08-30 10:17:57.197 UTC
95,2021-08-30 10:18:04.106 UTC
137,2021-08-30 10:18:07.421 UTC
138,2021-08-30 10:18:09.098 UTC
133,2021-08-30 10:18:43.727 UTC
109,2021-08-30 10:18:49.002 UTC
42,2021-08-30 10:18:54.090 UTC
139,2021-08-30 10:19:12.582 UTC
139,2021-08-30 10:19:13.596 UTC
35,2021-08-30 10:19:21.081 UTC
138,2021-08-30 10:19:32.501 UTC
141,2021-08-30 10:20:17.405 UTC
142,2021-08-30 10:20:19.652 UTC
41,2021-08-30 10:21:11.717 UTC
42,2021-08-30 10:21:21.741 UTC
69,2021-08-30 10:22:20.227 UTC
149,2021-08-30 10:22:38.426 UTC
149,2021-08-30 10:22:40.418 UTC
43,2021-08-30 10:22:52.007 UTC
147,2021-08-30 10:23:08.417 UTC
68,2021-08-30 10:23:27.703 UTC
69,2021-08-30 10:23:32.184 UTC
57,2021-08-30 10:23:49.237 UTC
62,2021-08-30 10:24:29.454 UTC
57,2021-08-30 10:24:49.972 UTC
47,2021-08-30 10:24:56.737 UTC
145,2021-08-30 10:25:09.481 UTC
56,2021-08-30 10:25:12.394 UTC
144,2021-08-30 10:25:17.904 UTC
146,2021-08-30 10:25:22.170 UTC
129,2021-08-30 10:26:22.596 UTC
126,2021-08-30 10:26:55.567 UTC
142,2021-08-30 10:26:57.003 UTC
55,2021-08-30 10:27:07.512 UTC
143,2021-08-30 10:27:11.375 UTC
144,2021-08-30 10:27:16.578 UTC
60,2021-08-30 10:28:45.436 UTC
60,2021-08-30 10:28:48.007 UTC
61,2021-08-30 10:28:49.852 UTC
149,2021-08-30 10:29:06.944 UTC
62,2021-08-30 10:29:18.455 UTC
135,2021-08-30 10:29:21.905 UTC
55,2021-08-30 10:29:29.146 UTC
151,2021-08-30 10:29:52.138 UTC
44,2021-08-30 10:29:54.054 UTC
152,2021-08-30 10:29:56.853 UTC
153,2021-08-30 10:30:38.379 UTC
160,2021-08-30 10:31:23.755 UTC
71,2021-08-30 10:31:28.248 UTC
160,2021-08-30 10:31:29.717 UTC
68,2021-08-30 10:31:45.431 UTC
68,2021-08-30 10:31:47.163 UTC
68,2021-08-30 10:31:48.309 UTC
73,2021-08-30 10:32:16.045 UTC
63,2021-08-30 10:32:16.976 UTC
72,2021-08-30 10:32:22.520 UTC
71,2021-08-30 10:32:38.882 UTC
162,2021-08-30 10:32:52.739 UTC
159,2021-08-30 10:34:05.905 UTC
161,2021-08-30 10:34:14.582 UTC
160,2021-08-30 10:34:23.361 UTC
162,2021-08-30 10:34:26.743 UTC
61,2021-08-30 10:34:34.412 UTC
157,2021-08-30 10:34:34.618 UTC
77,2021-08-30 10:34:37.471 UTC
156,2021-08-30 10:34:40.886 UTC
160,2021-08-30 10:35:22.984 UTC
49,2021-08-30 10:35:28.214 UTC
157,2021-08-30 10:35:39.541 UTC
158,2021-08-30 10:35:52.277 UTC
158,2021-08-30 10:35:56.237 UTC
77,2021-08-30 10:36:36.236 UTC
163,2021-08-30 10:36:41.034 UTC
67,2021-08-30 10:36:56.316 UTC
82,2021-08-30 10:37:05.132 UTC
157,2021-08-30 10:37:14.125 UTC
47,2021-08-30 10:37:23.613 UTC
155,2021-08-30 10:38:17.601 UTC
156,2021-08-30 10:38:21.066 UTC
155,2021-08-30 10:38:28.825 UTC
152,2021-08-30 10:38:33.848 UTC
131,2021-08-30 10:39:02.649 UTC
130,2021-08-30 10:39:06.659 UTC
132,2021-08-30 10:39:23.513 UTC
149,2021-08-30 10:39:35.773 UTC
50,2021-08-30 10:39:37.605 UTC
45,2021-08-30 10:41:11.042 UTC
61,2021-08-30 10:41:14.151 UTC
115,2021-08-30 10:41:14.953 UTC
47,2021-08-30 10:41:40.830 UTC
48,2021-08-30 10:41:51.251 UTC
71,2021-08-30 10:42:26.738 UTC
38,2021-08-30 10:42:35.710 UTC
148,2021-08-30 10:42:40.147 UTC
43,2021-08-30 10:42:46.789 UTC
151,2021-08-30 10:42:54.020 UTC
65,2021-08-30 10:42:59.547 UTC
158,2021-08-30 10:43:06.549 UTC
129,2021-08-30 10:43:09.586 UTC
50,2021-08-30 10:43:27.565 UTC
44,2021-08-30 10:43:30.025 UTC
46,2021-08-30 10:43:45.740 UTC
148,2021-08-30 10:44:08.801 UTC
159,2021-08-30 10:44:15.475 UTC
50,2021-08-30 10:44:17.631 UTC
42,2021-08-30 10:44:32.556 UTC
37,2021-08-30 10:44:55.741 UTC
107,2021-08-30 10:45:22.349 UTC
34,2021-08-30 10:45:36.515 UTC
40,2021-08-30 10:45:39.667 UTC
123,2021-08-30 10:45:39.902 UTC
34,2021-08-30 10:45:44.116 UTC
38,2021-08-30 10:45:44.898 UTC
146,2021-08-30 10:45:46.914 UTC
156,2021-08-30 10:45:47.069 UTC
35,2021-08-30 10:46:05.038 UTC
151,2021-08-30 10:46:06.794 UTC
50,2021-08-30 10:46:31.507 UTC
156,2021-08-30 10:46:38.670 UTC
47,2021-08-30 10:46:49.550 UTC
136,2021-08-30 10:46:56.693 UTC
66,2021-08-30 10:47:09.290 UTC
164,2021-08-30 10:47:16.026 UTC
140,2021-08-30 10:47:42.683 UTC
60,2021-08-30 10:48:04.644 UTC
168,2021-08-30 10:48:26.363 UTC
46,2021-08-30 10:49:17.419 UTC
61,2021-08-30 10:49:28.270 UTC
174,2021-08-30 10:49:42.686 UTC
164,2021-08-30 10:49:54.903 UTC
156,2021-08-30 10:50:02.133 UTC
55,2021-08-30 10:50:03.335 UTC
55,2021-08-30 10:50:03.961 UTC
167,2021-08-30 10:50:52.956 UTC
154,2021-08-30 10:51:07.949 UTC
72,2021-08-30 10:51:34.514 UTC
170,2021-08-30 10:52:12.748 UTC
172,2021-08-30 10:52:13.146 UTC
172,2021-08-30 10:52:32.197 UTC
173,2021-08-30 10:52:44.126 UTC
33,2021-08-30 10:52:55.681 UTC
168,2021-08-30 10:53:04.142 UTC
170,2021-08-30 10:53:29.620 UTC
168,2021-08-30 10:53:32.521 UTC
151,2021-08-30 10:53:55.543 UTC
170,2021-08-30 10:54:22.825 UTC
171,2021-08-30 10:54:25.422 UTC
48,2021-08-30 10:54:27.251 UTC
77,2021-08-30 10:54:39.485 UTC
167,2021-08-30 10:54:49.955 UTC
77,2021-08-30 10:54:55.996 UTC
169,2021-08-30 10:54:57.214 UTC
163,2021-08-30 10:55:20.564 UTC
169,2021-08-30 10:55:41.036 UTC
169,2021-08-30 10:55:42.512 UTC
77,2021-08-30 10:56:02.370 UTC
76,2021-08-30 10:56:06.826 UTC
32,2021-08-30 10:56:18.795 UTC
68,2021-08-30 10:56:29.674 UTC
167,2021-08-30 10:56:51.310 UTC
147,2021-08-30 10:56:55.258 UTC
78,2021-08-30 10:57:10.037 UTC
148,2021-08-30 10:57:19.184 UTC
34,2021-08-30 10:57:25.129 UTC
162,2021-08-30 10:57:48.571 UTC
146,2021-08-30 10:57:53.494 UTC
136,2021-08-30 10:58:16.024 UTC
168,2021-08-30 10:58:57.220 UTC
155,2021-08-30 10:59:04.470 UTC
44,2021-08-30 10:59:21.169 UTC
159,2021-08-30 10:59:33.764 UTC
49,2021-08-30 10:59:47.594 UTC
187,2021-08-30 11:01:03.036 UTC
150,2021-08-30 11:01:08.714 UTC
150,2021-08-30 11:01:19.480 UTC
46,2021-08-30 11:01:31.428 UTC
